area,quartos,banheiros,vagas,valor_total
160,3,2,1,9154
220,3,5,4,9221
152,3,5,3,8009
160,3,3,3,7975
172,3,5,3,6495
143,3,2,3,8736
160,3,2,1,9358
150,3,2,2,9682
450,3,2,0,6805
320,3,4,4,5272
141,3,2,2,9638
95,3,2,2,8131
162,3,3,2,9212
230,3,4,4,11310
211,3,5,3,10340
200,3,4,2,9666
212,3,5,3,10470
180,3,2,2,10790
240,3,4,4,9889
256,3,4,4,10890
140,3,2,0,10080
240,3,4,3,11210
172,3,3,2,10020
180,3,2,1,9238
177,3,3,4,10200
162,3,3,1,9731
175,3,5,1,6379
166,3,2,2,10100
170,3,3,2,9448
290,3,5,4,10670
157,3,5,3,9831
180,3,2,2,10570
220,3,4,4,11590
276,3,4,3,10270
180,3,3,2,10380
240,3,2,3,6489
387,3,5,3,13020
215,3,4,2,9339
250,3,4,2,9531
204,3,2,2,11400
146,3,3,3,9186
272,3,5,4,10990
200,3,4,2,8848
249,3,3,1,9759
138,3,3,2,8642
180,3,2,2,5138
200,3,4,3,8570
250,3,2,8,6512
280,3,1,2,6204
250,3,5,8,6098
181,3,3,3,5739
336,3,5,3,6598
200,3,3,2,6841
226,3,3,0,6125
240,3,3,1,9808
104,3,2,2,8977
250,3,4,2,6166
264,3,5,0,6579
180,3,3,2,9566
480,3,4,1,13490
200,3,2,3,6300
300,3,5,0,5901
94,3,2,2,8628
250,3,2,2,6091
200,3,3,6,6591
240,3,4,3,6416
372,3,4,3,5934
202,3,2,5,5876
235,3,2,1,6916
130,3,3,2,6175
130,3,3,2,10090
174,3,1,0,5711
165,3,3,1,9511
134,3,4,2,9457
80,3,1,0,6091
250,3,2,4,6966
340,3,5,5,8091
270,3,3,3,10370
180,3,3,2,10190
200,3,3,2,12160
120,3,3,2,9293
105,3,2,2,8988
230,3,3,0,9910
168,3,4,3,10290
335,3,4,4,6944
206,3,3,1,10990
125,3,2,4,7790
159,3,3,3,9345
312,3,6,3,7458
230,3,5,4,9396
210,3,2,1,11450
130,3,2,1,9213
136,3,3,1,9416
103,3,2,2,8955
170,3,3,0,10030
156,3,2,2,10300
330,3,5,5,12300
83,3,2,2,8726
138,3,2,1,9935
280,3,4,3,13150
140,3,2,2,9794
180,3,3,3,10570
175,3,5,3,11370
156,3,2,1,6556
205,3,3,4,7265
450,3,3,1,7782
150,3,3,3,6194
240,3,2,4,6098
400,3,6,6,6973
270,3,3,1,6621
300,3,5,4,7451
250,3,2,8,7958
300,3,5,3,5958
380,3,3,5,8311
180,3,1,5,7165
160,3,2,1,9983
192,3,3,2,10630
278,3,2,1,11140
172,3,4,3,10440
280,3,3,4,7453
218,3,2,2,10450
105,3,2,2,9931
208,3,4,3,6437
277,3,2,1,10830
160,3,2,2,10710
178,3,3,3,9982
136,3,3,3,9941
150,3,4,4,9753
160,3,3,2,7096
100,3,2,2,9603
141,3,3,2,9303
220,3,5,3,10420
476,3,2,2,6403
192,3,4,3,10100
230,3,4,3,12470
220,3,4,3,12260
220,3,4,3,10160
180,3,3,2,10620
140,3,3,5,10810
248,3,4,4,11420
140,3,2,3,9369
220,3,4,4,11240
172,3,4,3,10520
156,3,3,3,10330
186,3,4,3,10170
132,3,1,2,9422
162,3,2,2,9394
198,3,4,3,11720
220,3,4,3,12400
181,3,4,3,11510
250,3,4,2,11200
134,3,3,3,10140
139,3,2,0,9455
190,3,2,1,11700
359,3,4,2,9695
190,3,3,2,7295
270,3,4,3,7320
280,3,2,2,12370
158,3,2,2,10550
280,3,3,2,16280
200,3,4,2,10800
136,3,2,2,11130
301,3,3,4,5999
200,3,3,4,7531
200,3,4,8,7131
178,3,3,3,11610
280,3,4,2,7690
144,3,2,1,10430
160,3,4,4,7640
235,3,3,0,11670
239,3,3,3,7283
280,3,5,2,7731
200,3,3,3,7843
100,3,3,1,7987
200,3,2,5,8069
220,3,4,2,7540
320,3,3,2,11220
250,3,3,2,7523
350,3,4,2,7613
215,3,1,3,7523
330,3,6,5,7207
220,3,4,3,9654
300,3,4,1,12180
170,3,4,4,10840
200,3,3,2,6263
143,3,3,2,10950
386,3,4,8,7337
200,3,4,3,13360
96,3,2,2,10020
250,3,2,1,16810
140,3,4,2,10650
192,3,4,2,10210
200,3,2,1,11130
350,3,6,4,11840
192,3,4,4,10960
118,3,2,2,10920
205,3,3,4,12100
142,3,2,1,10750
177,3,3,3,14360
277,3,3,0,11490
260,3,2,3,12690
250,3,4,4,12420
320,3,3,2,10950
360,3,5,3,14410
160,3,4,2,11130
320,3,3,2,7909
505,3,5,0,16050
300,3,2,3,7349
254,3,4,2,6460
373,3,2,2,11940
171,3,3,4,12120
84,3,3,2,10490
290,3,4,3,14620
296,3,4,4,10840
100,3,2,6,8613
240,3,5,4,8072
600,3,2,2,8613
169,3,4,3,11400
180,3,4,3,12000
220,3,3,5,7613
130,3,2,1,11460
136,3,3,2,11030
125,3,2,2,9105
275,3,3,1,9849
270,3,3,5,8072
118,3,2,2,10990
120,3,3,2,10160
172,3,4,3,11670
164,3,3,1,11120
217,3,4,1,11770
118,3,3,2,11270
250,3,4,3,12800
190,3,3,2,12800
170,3,2,2,11990
142,3,3,2,11190
300,3,4,2,7199
212,3,3,3,14200
180,3,1,1,11400
360,3,5,5,16220
390,3,4,4,14510
260,3,4,2,8600
332,3,2,8,7385
156,3,4,3,11430
180,3,4,3,13040
104,3,3,2,10280
167,3,4,3,11530
120,3,3,2,12560
197,3,4,4,11320
350,3,2,4,7130
160,3,2,1,8217
220,3,3,2,11980
550,3,7,8,8246
202,3,3,3,9933
230,3,3,2,12220
200,3,4,2,12000
140,3,4,3,10870
220,3,2,3,8133
300,3,4,1,11900
470,3,4,0,11520
400,3,3,6,8737
300,3,3,4,8881
120,3,3,0,10770
376,3,3,7,8955
200,3,3,2,8413
900,3,5,8,10370
280,3,4,3,8621
280,3,5,3,8121
150,3,3,8,9205
380,3,4,4,9073
280,3,3,2,8721
167,3,2,1,11920
280,3,4,2,16790
380,3,4,4,12300
240,3,3,4,9121
170,3,3,2,12830
320,3,3,4,9288
301,3,4,4,11040
290,3,3,3,8663
290,3,2,2,9455
176,3,4,3,12210
250,3,3,2,12020
250,3,4,4,8363
250,3,3,2,12020
300,3,4,4,7973
550,3,3,5,7973
200,3,4,2,15220
300,3,2,0,8642
250,3,4,3,12950
981,3,2,4,11630
137,3,3,3,11840
340,3,4,5,14430
417,3,5,8,8226
300,3,4,3,14360
360,3,4,1,13010
200,3,2,2,13820
250,3,4,0,13790
138,3,4,2,12150
400,3,5,4,14880
165,3,4,4,12930
210,3,4,4,12250
188,3,4,1,12790
305,3,6,3,14940
197,3,4,3,12130
250,3,4,4,14160
210,3,4,3,15170
416,3,5,4,15430
161,3,3,3,13490
245,3,5,4,13650
178,3,4,4,12900
160,3,3,3,13110
230,3,4,4,12640
201,3,5,3,13470
250,3,4,2,13610
187,3,2,3,10810
180,3,2,1,11310
330,3,3,5,9829
199,3,4,3,10110
265,3,3,0,9103
500,3,3,5,9162
195,3,4,3,8687
330,3,6,4,9484
421,3,3,1,15960
195,3,3,0,11800
141,3,5,0,11950
178,3,4,4,13700
334,3,3,8,8939
202,3,4,3,13710
303,3,3,4,17760
280,3,3,7,9251
306,3,5,0,8132
306,3,5,0,8132
174,3,4,3,13850
217,3,3,2,13520
300,3,2,2,9116
160,3,3,2,13340
120,3,3,2,9405
170,3,2,1,12390
210,3,4,3,12640
230,3,3,3,13530
240,3,3,3,14050
234,3,3,3,8675
287,3,4,4,9566
385,3,4,3,10640
380,3,6,8,9380
260,3,5,0,9770
277,3,5,4,12490
249,3,3,3,9970
320,3,5,3,9136
356,3,4,4,11750
230,3,3,1,12740
250,3,4,4,15480
520,3,4,2,10640
320,3,3,4,10140
300,3,3,4,9786
320,3,5,8,9703
225,3,3,2,14170
167,3,2,1,13310
211,3,4,3,8830
221,3,5,4,13190
350,3,3,8,10420
158,3,3,2,13810
273,3,5,4,14790
236,3,4,4,13180
380,3,3,2,15800
150,3,5,3,12410
190,3,4,4,16320
180,3,3,2,13470
500,3,4,7,10500
211,3,2,2,14420
145,3,3,1,12900
400,3,3,1,14280
425,3,4,4,19940
132,3,5,2,13050
147,3,4,2,12550
230,3,5,3,16040
160,3,4,3,9491
230,3,6,5,14890
188,3,1,3,10120
170,3,3,2,8352
400,3,4,5,11520
280,3,3,4,10630
245,3,5,4,15680
300,3,3,2,19810
230,3,4,4,16250
100,3,3,4,9922
374,3,4,2,11370
220,3,3,2,12330
340,3,4,3,10340
200,3,4,2,10370
155,3,2,3,15120
350,3,3,3,11440
340,3,4,4,11740
300,3,4,0,12150
520,3,4,8,11160
215,3,4,4,10520
400,3,4,3,11340
550,3,5,8,13980
115,3,2,1,10150
384,3,5,3,11200
400,3,4,5,8961
210,3,4,4,16460
207,3,5,4,15490
179,3,3,0,14450
227,3,4,4,15550
140,3,4,2,14520
140,3,2,2,13410
365,3,4,3,17100
246,3,4,4,16700
260,3,4,4,17150
200,3,4,3,15860
244,3,4,2,16300
158,3,4,3,14840
180,3,2,1,14490
230,3,4,3,16010
245,3,3,1,14540
240,3,3,4,17670
194,3,4,4,16420
182,3,2,3,15250
147,3,3,3,15150
276,3,3,0,15260
145,3,3,3,13920
200,3,4,4,16620
231,3,5,4,15000
420,3,3,4,23130
215,3,4,4,16720
180,3,4,4,14520
399,3,5,4,19150
128,3,3,0,15150
185,3,3,2,12150
440,3,3,3,10840
440,3,2,3,10840
350,3,2,4,11350
440,3,2,3,10840
440,3,3,3,10840
140,3,3,2,14970
145,3,3,2,16120
105,3,2,1,13810
154,3,2,0,13560
310,3,3,2,10560
206,3,3,4,15220
311,3,6,4,15540
190,3,3,4,15240
164,3,4,2,16470
360,3,5,3,15780
340,3,4,4,22740
251,3,3,4,16620
330,3,4,2,10170
160,3,3,2,15160
345,3,3,5,16750
254,3,3,3,18860
250,3,3,2,17500
700,3,3,8,10970
600,3,5,8,11170
216,3,3,3,16720
270,3,3,3,16920
270,3,2,4,17620
150,3,3,1,15170
210,3,4,3,18480
180,3,2,2,11320
155,3,4,2,15080
300,3,4,2,17770
128,3,3,2,16190
186,3,4,2,16640
168,3,2,3,17360
150,3,3,2,13670
300,3,2,5,13670
311,3,4,3,18000
296,3,2,1,15920
263,3,4,4,17180
135,3,3,2,15850
300,3,5,2,16990
300,3,4,2,17260
245,3,4,3,18000
133,3,3,2,17980
250,3,4,3,19000
234,3,5,3,18260
230,3,4,3,12900
187,3,4,3,17090
80,3,2,1,11610
214,3,3,3,18810
75,3,1,1,12480
288,3,3,3,13060
400,3,3,2,12180
400,3,4,4,13850
252,3,4,1,13410
380,3,4,2,13140
320,3,4,3,14430
160,3,5,2,12520
336,3,4,3,15180
179,3,5,0,17660
400,3,5,5,12690
350,3,2,4,14020
240,3,4,1,17140
540,3,3,4,24890
190,3,4,4,19200
250,3,2,3,18780
161,3,3,3,17860
210,3,4,4,18190
136,3,2,2,16820
320,3,4,4,20290
208,3,3,3,18880
330,3,5,3,21090
216,3,5,0,19890
600,3,3,3,24880
244,3,6,4,19320
289,3,3,2,18820
380,3,2,3,19310
235,3,4,4,18290
191,3,3,4,19100
450,3,4,2,20830
270,3,4,2,19450
261,3,4,4,18730
431,3,3,2,22760
360,3,4,3,17890
108,3,1,1,17830
403,3,4,2,18660
400,3,4,2,20830
180,3,4,2,16770
380,3,4,3,20690
200,3,2,2,17590
350,3,3,3,31010
180,3,3,0,13910
275,3,5,6,13700
200,3,2,2,12570
100,3,2,0,12430
230,3,4,4,16740
437,3,6,6,15610
339,3,5,4,18040
400,3,4,4,16310
367,3,4,4,23250
563,3,6,4,21670
193,3,3,1,13960
290,3,3,2,16230
240,3,2,1,15890
287,3,2,5,15230
250,3,2,2,15690
220,3,4,2,16460
400,3,3,6,16350
400,3,4,4,15230
280,3,4,2,17910
500,3,3,5,16350
900,3,6,8,19060
100,3,2,1,15160
315,3,5,2,25510
425,4,4,0,16020
156,4,5,3,3097
290,4,4,4,7572
125,4,2,0,2802
293,4,3,3,4864
297,4,2,3,4094
300,4,4,4,6252
170,4,4,3,6293
150,4,2,2,1720
83,4,2,2,2015
380,4,4,4,6737
87,4,2,2,2511
87,4,2,2,2152
360,4,5,4,6639
170,4,4,3,8265
212,4,1,2,1611
120,4,2,1,1523
193,4,2,1,3116
150,4,2,1,2622
100,4,1,0,1725
159,4,2,0,4623
110,4,2,2,3605
234,4,3,3,5056
100,4,2,1,1750
105,4,3,3,3302
166,4,3,3,4220
200,4,3,2,4442
180,4,4,2,5210
243,4,3,3,7104
128,4,2,0,3136
240,4,4,3,12030
168,4,3,2,2565
140,4,2,1,4413
147,4,4,2,3232
240,4,4,3,5506
125,4,2,2,3495
103,4,3,0,3075
212,4,2,1,3742
120,4,3,2,4582
112,4,2,1,2748
156,4,4,3,4978
330,4,2,5,2299
262,4,5,4,6129
109,4,3,1,2776
315,4,5,5,7529
315,4,5,5,7529
109,4,2,3,2322
100,4,3,1,3036
180,4,2,2,2040
200,4,3,2,4737
135,4,2,1,2968
120,4,2,0,1890
109,4,3,2,3481
312,4,3,3,4292
140,4,3,4,3757
110,4,2,0,1881
140,4,2,2,2983
140,4,3,1,2973
160,4,3,2,3324
163,4,3,2,2767
170,4,3,4,4833
200,4,2,3,3598
116,4,3,2,3801
118,4,2,1,3042
174,4,2,1,4613
132,4,4,3,5043
250,4,3,3,7228
230,4,4,3,6030
112,4,1,2,2144
255,4,4,0,8016
186,4,2,2,4032
170,4,3,2,5462
273,4,2,2,4968
300,4,4,4,5149
130,4,2,2,3806
98,4,4,2,3447
170,4,4,3,5901
192,4,3,3,3040
195,4,2,3,4314
147,4,2,2,2260
90,4,2,1,2786
100,4,3,2,3928
220,4,2,3,3030
100,4,3,1,2992
135,4,3,2,3659
250,4,5,3,4617
247,4,4,4,6167
184,4,2,3,5800
175,4,1,0,2376
105,4,2,1,2852
320,4,3,8,2633
114,4,4,2,3999
280,4,3,3,2369
110,4,1,1,5333
290,4,3,1,4175
200,4,2,1,3443
140,4,2,2,3607
298,4,3,2,3164
200,4,1,2,3088
126,4,2,2,3132
118,4,3,3,3780
130,4,3,1,3191
250,4,1,8,2391
100,4,2,3,3900
205,4,4,6,6164
100,4,5,4,8002
170,4,3,4,3776
200,4,4,2,6666
142,4,3,2,3913
130,4,1,3,2186
170,4,4,2,4664
160,4,1,1,2186
160,4,2,2,3741
156,4,2,2,3360
220,4,3,1,2266
340,4,6,4,7603
297,4,6,2,6069
147,4,2,0,4244
220,4,3,2,4268
160,4,2,2,4491
197,4,3,1,5990
160,4,4,2,2437
211,4,4,4,5134
183,4,2,0,3595
150,4,5,2,4357
270,4,4,4,6837
150,4,2,1,2296
142,4,4,3,5127
240,4,4,4,7358
210,4,5,3,6817
200,4,2,1,2872
180,4,2,2,4605
154,4,2,2,4608
150,4,1,3,2338
150,4,2,0,2722
120,4,2,3,4407
230,4,2,1,3378
120,4,3,2,3580
383,4,4,5,5941
383,4,4,5,5941
226,4,2,2,5292
114,4,2,1,5989
80,4,3,1,4741
253,4,3,1,5639
202,4,4,2,4889
130,4,4,3,4658
230,4,6,4,8547
126,4,2,2,4199
160,4,2,2,2619
180,4,2,1,5146
280,4,7,4,4050
280,4,7,4,4032
134,4,2,3,4003
310,4,4,3,3741
200,4,2,1,5167
147,4,5,3,4508
120,4,4,2,4633
220,4,3,2,3594
268,4,2,4,4396
116,4,3,1,3254
140,4,3,2,2757
213,4,4,4,7253
400,4,2,2,2615
280,4,5,4,6491
220,4,4,4,6903
250,4,3,4,2895
160,4,4,0,5303
220,4,5,4,6914
200,4,4,4,2975
260,4,2,2,2792
117,4,5,4,5450
382,4,4,4,6141
300,4,5,4,6776
190,4,4,2,5375
214,4,5,4,6554
168,4,4,3,4926
153,4,3,1,2873
136,4,2,3,4792
140,4,4,2,5372
260,4,5,4,6356
132,4,2,2,4602
211,4,4,4,6008
430,4,6,2,6067
400,4,3,2,3833
247,4,2,1,2907
140,4,3,3,5593
220,4,4,3,2879
120,4,3,2,3294
155,4,3,3,4900
150,4,3,3,4837
175,4,3,2,2934
150,4,2,3,4584
120,4,3,2,3294
380,4,5,5,11070
120,4,3,3,5776
182,4,4,3,6086
215,4,4,3,8328
210,4,3,3,3854
220,4,3,3,5044
120,4,3,2,3294
120,4,3,2,3294
120,4,3,2,3294
260,4,3,3,6549
240,4,5,4,6131
240,4,3,5,2665
158,4,4,3,6124
290,4,4,3,2807
156,4,4,3,6081
155,4,3,2,5054
236,4,4,0,7565
168,4,3,3,6213
268,4,4,3,3695
512,4,6,5,14140
150,4,4,2,5059
155,4,1,2,4194
133,4,3,0,4454
120,4,3,2,3113
150,4,3,4,3546
140,4,4,3,6029
107,4,3,2,4661
190,4,3,1,5622
195,4,1,0,3192
210,4,4,3,6105
297,4,4,6,3438
250,4,4,4,6246
140,4,2,1,5713
161,4,3,3,3946
136,4,5,3,5096
230,4,3,1,6510
170,4,3,1,5217
135,4,2,2,4114
190,4,2,2,4804
280,4,3,4,5795
164,4,2,2,4001
220,4,3,2,5018
258,4,4,3,4885
140,4,3,4,4277
144,4,2,2,6015
197,4,3,2,5572
168,4,2,2,3277
200,4,5,3,5997
280,4,2,3,5818
150,4,2,2,3414
135,4,4,1,4847
292,4,4,3,5872
600,4,3,3,11470
277,4,4,6,9996
184,4,3,4,3509
184,4,3,4,3509
257,4,3,2,7808
300,4,5,4,8629
160,4,5,3,6306
334,4,6,5,10070
136,4,5,2,5429
200,4,4,1,7883
219,4,5,2,6275
150,4,3,2,5269
144,4,2,0,3458
211,4,5,4,6106
300,4,4,6,4432
287,4,5,4,8904
200,4,2,1,5670
424,4,5,4,3723
209,4,4,3,9334
120,4,2,2,3447
126,4,3,4,3517
150,4,2,2,5318
298,4,2,3,3280
141,4,2,1,3167
285,4,4,2,3250
330,4,5,5,11050
350,4,4,3,6651
230,4,3,1,6964
360,4,4,4,3192
286,4,5,4,8781
310,4,3,6,3338
120,4,2,2,6145
360,4,7,5,10450
210,4,3,3,6051
190,4,5,3,7668
394,4,6,4,12550
260,4,3,4,8031
151,4,3,3,6848
135,4,2,2,5095
260,4,4,4,7273
250,4,3,3,6218
400,4,6,1,10060
450,4,5,1,3768
600,4,5,6,9051
115,4,4,3,7068
456,4,2,0,3651
135,4,2,1,3466
280,4,4,2,9293
230,4,1,1,5209
190,4,4,0,6852
178,4,4,4,5561
253,4,5,3,6252
255,4,4,4,3827
200,4,3,2,8511
300,4,4,1,3744
380,4,3,2,8302
270,4,3,1,7052
281,4,4,2,5262
180,4,3,1,6217
136,4,3,3,5626
380,4,5,4,9821
186,4,5,4,7182
300,4,4,3,4137
320,4,2,4,3459
100,4,2,2,3595
544,4,3,7,3503
190,4,4,2,3868
70,4,3,0,3823
180,4,2,2,3703
120,4,2,2,3563
147,4,3,1,3615
250,4,2,1,3595
113,4,2,1,6070
240,4,4,3,7846
200,4,2,2,6816
251,4,4,3,8204
181,4,2,2,6018
200,4,4,3,6529
170,4,2,2,5451
136,4,3,1,6366
150,4,4,2,5773
288,4,6,4,9043
140,4,3,2,6058
160,4,2,1,5785
135,4,2,2,6101
154,4,2,2,6468
360,4,3,3,3526
200,4,4,2,5555
130,4,2,2,6147
152,4,4,3,6030
207,4,3,1,6337
358,4,4,2,6713
200,4,4,4,7618
200,4,2,1,6893
141,4,3,1,6125
100,4,3,0,5570
150,4,4,4,5668
150,4,2,2,5382
260,4,4,2,7610
150,4,2,2,6193
140,4,2,2,5713
200,4,4,3,6036
210,4,4,2,6039
195,4,2,2,3692
200,4,3,2,4169
240,4,6,4,6466
154,4,3,3,6778
470,4,4,0,5169
139,4,1,2,6246
197,4,2,3,5557
271,4,3,1,5957
212,4,5,6,8475
300,4,4,0,4202
160,4,3,2,4108
276,4,6,4,9721
220,4,4,3,8100
145,4,4,3,6805
300,4,3,2,7854
75,4,4,1,5258
220,4,4,4,7156
300,4,4,3,7661
178,4,4,4,7446
150,4,1,3,6550
260,4,2,3,4338
240,4,2,1,5975
200,4,2,2,6067
224,4,5,2,4589
125,4,2,2,6274
125,4,2,2,6274
126,4,3,2,6475
255,4,3,0,7900
240,4,4,5,7708
238,4,5,3,17930
285,4,4,3,6017
250,4,4,3,3882
225,4,6,4,8100
330,4,5,5,9269
250,4,4,0,5002
238,4,3,1,7648
350,4,5,4,8683
136,4,3,2,5136
308,4,3,4,4340
213,4,3,5,4257
250,4,3,2,4434
222,4,3,2,6559
150,4,2,1,3959
210,4,4,3,8115
152,4,3,3,7190
144,4,3,3,6000
180,4,3,3,7477
200,4,3,2,6277
375,4,4,4,12700
160,4,4,3,7156
174,4,5,4,7223
340,4,5,0,5195
160,4,3,2,3904
150,4,3,4,5145
145,4,3,2,7005
147,4,3,3,6745
144,4,2,2,7348
300,4,3,3,4344
340,4,4,0,4395
180,4,3,4,7497
280,4,4,7,5229
288,4,5,4,9628
280,4,6,3,10860
244,4,3,4,8243
330,4,5,4,4335
440,4,4,4,4478
198,4,2,0,4561
410,4,5,2,4645
150,4,4,3,4334
486,4,6,5,13310
160,4,2,5,4009
300,4,3,5,4182
220,4,3,3,6709
240,4,4,3,4662
380,4,6,6,4431
82,4,3,1,5949
167,4,4,3,7304
320,4,4,0,7973
218,4,4,4,8935
127,4,3,2,6505
220,4,4,3,8002
160,4,2,2,6929
175,4,4,3,7859
380,4,5,6,9850
144,4,4,4,7530
335,4,5,5,11640
200,4,4,4,8430
164,4,4,2,7609
230,4,2,3,10220
200,4,2,1,7507
196,4,3,3,8415
368,4,5,4,11940
340,4,4,3,11150
160,4,6,3,7395
190,4,3,3,6605
200,4,4,4,4734
530,4,4,4,10560
210,4,4,3,8781
270,4,3,2,6305
120,4,2,5,4264
183,4,4,3,8098
288,4,5,4,9879
220,4,2,2,8256
500,4,7,6,14460
292,4,4,4,7450
200,4,4,3,8764
237,4,4,4,9185
236,4,5,5,9152
269,4,3,4,7364
200,4,3,3,8876
216,4,3,4,7589
190,4,3,2,7367
238,4,4,3,9049
386,4,6,4,11680
217,4,4,3,10790
326,4,7,4,4448
238,4,5,4,7285
510,4,6,4,13530
210,4,4,4,9314
258,4,5,3,9848
237,4,3,4,9206
200,4,4,3,9075
200,4,4,6,4760
250,4,4,0,7640
164,4,3,2,6977
249,4,2,2,4422
220,4,2,1,7427
180,4,3,2,5631
250,4,3,3,4666
205,4,2,4,4206
367,4,3,2,6275
150,4,2,3,6746
170,4,2,1,8273
320,4,3,4,8558
338,4,2,2,4556
170,4,5,3,7902
190,4,4,2,4740
155,4,5,3,6860
200,4,3,3,7626
205,4,4,4,8471
350,4,5,5,8908
225,4,3,2,4757
300,4,3,3,7661
250,4,3,2,4678
160,4,4,5,4568
120,4,4,1,4635
120,4,2,2,4657
306,4,3,4,11440
127,4,3,0,6929
120,4,3,8,5068
300,4,3,8,5235
400,4,4,0,8188
187,4,3,2,8366
167,4,3,3,5876
291,4,3,2,8503
200,4,2,2,4726
220,4,4,1,8020
162,4,4,3,7961
300,4,4,6,10750
153,4,3,3,8770
229,4,2,3,7079
380,4,2,4,5370
220,4,3,3,8742
200,4,5,3,9367
220,4,4,4,8602
180,4,3,2,8887
130,4,4,3,7577
210,4,5,3,7511
220,4,4,4,8254
260,4,4,6,9217
270,4,5,2,10990
260,4,4,3,7425
129,4,2,3,7190
235,4,4,3,9561
300,4,5,4,9679
800,4,5,0,4546
260,4,3,1,9208
241,4,4,3,9295
160,4,3,2,7265
210,4,4,3,5146
154,4,2,3,8269
200,4,3,1,4372
193,4,3,4,4197
483,4,4,0,8139
145,4,3,2,7865
189,4,3,3,9594
276,4,5,4,5157
450,4,6,2,5460
380,4,3,3,10970
367,4,3,8,4978
266,4,3,4,4936
300,4,3,2,6574
148,4,3,2,7859
260,4,3,4,5054
190,4,2,0,7072
201,4,4,4,9509
462,4,7,4,5666
300,4,5,4,5614
176,4,2,3,6301
30,4,4,2,9323
250,4,2,6,5534
550,4,5,5,5951
250,4,5,3,5641
250,4,3,3,5410
320,4,5,3,5485
350,4,5,2,5401
300,4,2,6,5326
300,4,4,3,8794
164,4,4,3,8467
284,4,3,3,8900
155,4,5,3,8552
196,4,4,0,9985
230,4,4,8,5497
230,4,3,4,9039
280,4,4,4,9377
182,4,4,2,9647
300,4,3,1,5444
300,4,4,3,5441
84,4,1,3,8795
215,4,4,2,8861
200,4,5,3,9077
298,4,5,4,10930
300,4,3,4,12480
288,4,5,4,10830
230,4,5,4,10740
235,4,3,1,9027
400,4,5,3,11940
220,4,2,1,7434
190,4,4,3,9239
250,4,4,2,9177
204,4,3,1,7851
245,4,3,4,11190
350,4,4,2,10390
240,4,5,4,9911
202,4,4,3,9277
124,4,2,1,8184
600,4,6,5,14440
140,4,2,1,8158
180,4,2,1,8666
140,4,2,1,8158
235,4,2,4,5258
200,4,4,3,10020
540,4,4,6,6841
260,4,4,2,5463
120,4,3,3,8049
220,4,2,3,5984
225,4,4,2,5676
340,4,3,0,5946
165,4,3,3,10110
320,4,3,2,4705
217,4,3,4,9901
400,4,6,4,8588
230,4,4,4,9590
180,4,1,1,4936
460,4,4,6,6027
170,4,3,3,8761
160,4,3,2,8205
299,4,5,4,10580
410,4,4,4,5447
269,4,3,2,5338
400,4,4,4,5301
360,4,5,0,12490
488,4,3,3,21820
200,4,3,3,8882
160,4,3,1,8949
387,4,6,4,14470
318,4,3,0,19720
214,4,4,3,10430
189,4,3,2,9467
720,4,5,5,16570
108,4,3,2,8326
310,4,4,8,6104
465,4,4,4,12250
380,4,4,2,6583
396,4,5,7,6117
109,4,2,2,8058
222,4,3,4,10180
160,4,4,3,9625
500,4,6,6,7677
270,4,5,0,5940
284,4,5,5,5783
300,4,4,4,11000
600,4,6,3,7525
225,4,2,2,9375
411,4,5,4,6250
309,4,5,4,9927
230,4,4,3,8515
280,4,4,3,9037
480,4,7,3,9499
135,4,2,2,8340
200,4,4,2,5776
240,4,4,4,9154
400,4,3,2,6073
190,4,3,1,6652
203,4,3,3,9957
470,4,4,5,13730
176,4,5,3,9427
204,4,6,4,11730
206,4,3,2,8682
160,4,5,2,8587
280,4,4,5,7821
280,4,4,3,8045
1000,4,5,7,19420
200,4,2,2,6138
128,4,3,2,6557
281,4,3,4,5480
260,4,3,4,7114
227,4,4,3,12720
190,4,4,3,8768
200,4,3,1,9822
200,4,3,4,9868
270,4,4,4,10790
154,4,3,3,9793
240,4,4,2,5719
244,4,3,4,11550
400,4,5,4,11290
190,4,4,3,10240
115,4,3,4,8222
327,4,4,5,14950
208,4,5,2,10780
340,4,4,5,12750
300,4,5,4,12810
282,4,2,4,5444
385,4,5,6,13700
200,4,4,2,11640
250,4,4,3,11000
245,4,5,4,10700
239,4,4,3,6540
530,4,5,6,7240
185,4,5,4,11070
395,4,5,3,6213
225,4,5,4,8797
287,4,5,2,6408
290,4,3,2,10990
178,4,2,5,6550
264,4,4,1,11360
480,4,5,2,8399
343,4,4,4,7133
660,4,6,4,10870
290,4,3,1,10050
380,4,4,6,6508
350,4,3,4,7091
300,4,5,2,6091
190,4,4,3,8890
260,4,6,5,6758
170,4,5,0,9031
130,4,2,6,6704
300,4,4,1,10990
400,4,2,2,9142
133,4,4,3,9394
150,4,2,3,11300
210,4,4,4,9920
200,4,3,2,6030
257,4,5,4,11430
270,4,3,3,11410
280,4,5,4,6796
300,4,5,4,12530
260,4,5,4,11070
340,4,5,5,14310
368,4,6,6,14120
185,4,4,4,11140
350,4,3,4,10160
172,4,4,3,10190
240,4,3,4,10130
348,4,4,1,10000
340,4,6,4,14210
375,4,4,3,6572
150,4,3,3,9731
180,4,2,2,10050
180,4,1,3,6177
450,4,5,3,11020
264,4,4,6,7111
225,4,4,3,13490
140,4,3,1,10240
420,4,6,4,7315
330,4,5,4,7348
220,4,5,2,7774
450,4,5,4,6828
